date,currency,field,value
2011-06-30,KRW Curncy,SIMCKREA Index,2795.3
2011-07-31,KRW Curncy,SIMCKREA Index,2299.2
2011-08-31,KRW Curncy,SIMCKREA Index,2274.4
2011-09-30,KRW Curncy,SIMCKREA Index,2196.0
2011-10-31,KRW Curncy,SIMCKREA Index,2712.6
2011-11-30,KRW Curncy,SIMCKREA Index,2545.3
2011-12-31,KRW Curncy,SIMCKREA Index,2075.6
2012-01-31,KRW Curncy,SIMCKREA Index,2494.5
2012-02-29,KRW Curncy,SIMCKREA Index,2492.7
2012-03-31,KRW Curncy,SIMCKREA Index,2589.8
2012-04-30,KRW Curncy,SIMCKREA Index,2340.0
2012-05-31,KRW Curncy,SIMCKREA Index,2578.6
2012-06-30,KRW Curncy,SIMCKREA Index,2676.2
2012-07-31,KRW Curncy,SIMCKREA Index,2691.8
2012-08-31,KRW Curncy,SIMCKREA Index,2347.5
2012-09-30,KRW Curncy,SIMCKREA Index,2774.8
2012-10-31,KRW Curncy,SIMCKREA Index,2824.3
2012-11-30,KRW Curncy,SIMCKREA Index,3519.7
2012-12-31,KRW Curncy,SIMCKREA Index,3077.4
2013-01-31,KRW Curncy,SIMCKREA Index,2743.7
2013-02-28,KRW Curncy,SIMCKREA Index,2395.9
2013-03-31,KRW Curncy,SIMCKREA Index,2679.7
2013-04-30,KRW Curncy,SIMCKREA Index,2750.6
2013-05-31,KRW Curncy,SIMCKREA Index,2872.6
2013-06-30,KRW Curncy,SIMCKREA Index,2593.2
2013-07-31,KRW Curncy,SIMCKREA Index,2327.9
2013-08-31,KRW Curncy,SIMCKREA Index,2093.0
2013-09-30,KRW Curncy,SIMCKREA Index,2765.9
2013-10-31,KRW Curncy,SIMCKREA Index,2495.8
2013-11-30,KRW Curncy,SIMCKREA Index,2265.1
2013-12-31,KRW Curncy,SIMCKREA Index,2183.9
2014-01-31,KRW Curncy,SIMCKREA Index,2235.6
2014-02-28,KRW Curncy,SIMCKREA Index,2211.8
2014-03-31,KRW Curncy,SIMCKREA Index,2548.6
2014-04-30,KRW Curncy,SIMCKREA Index,2712.4
2014-05-31,KRW Curncy,SIMCKREA Index,2466.1
2014-06-30,KRW Curncy,SIMCKREA Index,2360.0
2014-07-31,KRW Curncy,SIMCKREA Index,2475.0
2014-08-31,KRW Curncy,SIMCKREA Index,1986.3
2014-09-30,KRW Curncy,SIMCKREA Index,2290.0
2014-10-31,KRW Curncy,SIMCKREA Index,2011.2
2014-11-30,KRW Curncy,SIMCKREA Index,2040.4
2014-12-31,KRW Curncy,SIMCKREA Index,2295.8
2015-01-31,KRW Curncy,SIMCKREA Index,1631.3
2015-02-28,KRW Curncy,SIMCKREA Index,1504.0
2015-03-31,KRW Curncy,SIMCKREA Index,2437.6
2015-04-30,KRW Curncy,SIMCKREA Index,2497.4
2015-05-31,KRW Curncy,SIMCKREA Index,2140.1
2015-06-30,KRW Curncy,SIMCKREA Index,1983.4
2015-07-31,KRW Curncy,SIMCKREA Index,1988.3
2015-08-31,KRW Curncy,SIMCKREA Index,2292.1
2015-09-30,KRW Curncy,SIMCKREA Index,2546.0
2015-10-31,KRW Curncy,SIMCKREA Index,2052.5
2015-11-30,KRW Curncy,SIMCKREA Index,1957.9
2015-12-31,KRW Curncy,SIMCKREA Index,2135.2
2016-01-31,KRW Curncy,SIMCKREA Index,1744.2
2016-02-29,KRW Curncy,SIMCKREA Index,2333.1
2016-03-31,KRW Curncy,SIMCKREA Index,1901.3
2016-04-30,KRW Curncy,SIMCKREA Index,2186.1
2016-05-31,KRW Curncy,SIMCKREA Index,1899.6
2016-06-30,KRW Curncy,SIMCKREA Index,1772.8
2016-07-31,KRW Curncy,SIMCKREA Index,2070.1
2016-08-31,KRW Curncy,SIMCKREA Index,1838.3
2016-09-30,KRW Curncy,SIMCKREA Index,2117.7
2016-10-31,KRW Curncy,SIMCKREA Index,1867.0
2016-11-30,KRW Curncy,SIMCKREA Index,1666.6
2016-12-31,KRW Curncy,SIMCKREA Index,2113.5
2017-01-31,KRW Curncy,SIMCKREA Index,2142.0
2017-02-28,KRW Curncy,SIMCKREA Index,1581.9
2017-03-31,KRW Curncy,SIMCKREA Index,1792.9
2017-04-30,KRW Curncy,SIMCKREA Index,2025.6
2017-05-31,KRW Curncy,SIMCKREA Index,1840.2
2017-06-30,KRW Curncy,SIMCKREA Index,1688.9
2017-07-31,KRW Curncy,SIMCKREA Index,1933.9
2017-08-31,KRW Curncy,SIMCKREA Index,1983.5
2017-09-30,KRW Curncy,SIMCKREA Index,1992.2
2017-10-31,KRW Curncy,SIMCKREA Index,1860.1
2017-11-30,KRW Curncy,SIMCKREA Index,1932.3
2017-12-31,KRW Curncy,SIMCKREA Index,1548.8
2018-01-31,KRW Curncy,SIMCKREA Index,1558.0
2018-02-28,KRW Curncy,SIMCKREA Index,1350.9
2018-03-31,KRW Curncy,SIMCKREA Index,1590.3
2018-04-30,KRW Curncy,SIMCKREA Index,1509.5
2018-05-31,KRW Curncy,SIMCKREA Index,1501.2
2018-06-30,KRW Curncy,SIMCKREA Index,1436.6
2018-07-31,KRW Curncy,SIMCKREA Index,1696.0
2018-08-31,KRW Curncy,SIMCKREA Index,1742.9
2018-09-30,KRW Curncy,SIMCKREA Index,1719.0
2018-10-31,KRW Curncy,SIMCKREA Index,2007.8
2018-11-30,KRW Curncy,SIMCKREA Index,1550.8
2018-12-31,KRW Curncy,SIMCKREA Index,1497.8
2019-01-31,KRW Curncy,SIMCKREA Index,1596.7
2019-02-28,KRW Curncy,SIMCKREA Index,1615.7
2019-03-31,KRW Curncy,SIMCKREA Index,1848.6
2019-04-30,KRW Curncy,SIMCKREA Index,1545.6
2019-05-31,KRW Curncy,SIMCKREA Index,1639.4
2019-06-30,KRW Curncy,SIMCKREA Index,1470.3
2019-07-31,KRW Curncy,SIMCKREA Index,1438.3
2019-08-31,KRW Curncy,SIMCKREA Index,1223.0
2019-09-30,KRW Curncy,SIMCKREA Index,1534.5
2019-10-31,KRW Curncy,SIMCKREA Index,1688.8
2019-11-30,KRW Curncy,SIMCKREA Index,1445.3
2019-12-31,KRW Curncy,SIMCKREA Index,1644.9
2020-01-31,KRW Curncy,SIMCKREA Index,2078.1
2020-02-29,KRW Curncy,SIMCKREA Index,1927.1
2020-03-31,KRW Curncy,SIMCKREA Index,2006.5
2020-04-30,KRW Curncy,SIMCKREA Index,1815.3
2020-05-31,KRW Curncy,SIMCKREA Index,1285.2
2020-06-30,KRW Curncy,SIMCKREA Index,1506.8
2020-07-31,KRW Curncy,SIMCKREA Index,1808.7
2020-08-31,KRW Curncy,SIMCKREA Index,1438.6
2020-09-30,KRW Curncy,SIMCKREA Index,1784.0
2020-10-31,KRW Curncy,SIMCKREA Index,1863.3
2020-11-30,KRW Curncy,SIMCKREA Index,1825.9
2020-12-31,KRW Curncy,SIMCKREA Index,2111.5
2021-01-31,KRW Curncy,SIMCKREA Index,1863.9
2021-02-28,KRW Curncy,SIMCKREA Index,1792.8
2021-03-31,KRW Curncy,SIMCKREA Index,2390.2
2021-04-30,KRW Curncy,SIMCKREA Index,2052.0
2021-05-31,KRW Curncy,SIMCKREA Index,2155.6
2021-06-30,KRW Curncy,SIMCKREA Index,2352.8
2021-07-31,KRW Curncy,SIMCKREA Index,2545.7
2021-08-31,KRW Curncy,SIMCKREA Index,2540.0
2021-09-30,KRW Curncy,SIMCKREA Index,2896.8
2021-10-31,KRW Curncy,SIMCKREA Index,2662.0
2021-11-30,KRW Curncy,SIMCKREA Index,3111.7
2021-12-31,KRW Curncy,SIMCKREA Index,3432.7
2022-01-31,KRW Curncy,SIMCKREA Index,3341.6
2022-02-28,KRW Curncy,SIMCKREA Index,3042.1
2022-03-31,KRW Curncy,SIMCKREA Index,4030.8
2022-04-30,KRW Curncy,SIMCKREA Index,3557.6
2022-05-31,KRW Curncy,SIMCKREA Index,3678.2
2000-01-31,MYR Curncy,MAETTRBL Index,4.61
2000-02-29,MYR Curncy,MAETTRBL Index,5.22
2000-03-31,MYR Curncy,MAETTRBL Index,7.0
2000-04-30,MYR Curncy,MAETTRBL Index,3.4
2000-05-31,MYR Curncy,MAETTRBL Index,4.24
2000-06-30,MYR Curncy,MAETTRBL Index,4.77
2000-07-31,MYR Curncy,MAETTRBL Index,4.05
2000-08-31,MYR Curncy,MAETTRBL Index,4.92
2000-09-30,MYR Curncy,MAETTRBL Index,6.2
2000-10-31,MYR Curncy,MAETTRBL Index,5.69
2000-11-30,MYR Curncy,MAETTRBL Index,6.01
2000-12-31,MYR Curncy,MAETTRBL Index,5.71
2001-01-31,MYR Curncy,MAETTRBL Index,3.04
2001-02-28,MYR Curncy,MAETTRBL Index,6.23
2001-03-31,MYR Curncy,MAETTRBL Index,4.16
2001-04-30,MYR Curncy,MAETTRBL Index,4.47
2001-05-31,MYR Curncy,MAETTRBL Index,4.81
2001-06-30,MYR Curncy,MAETTRBL Index,3.23
2001-07-31,MYR Curncy,MAETTRBL Index,4.36
2001-08-31,MYR Curncy,MAETTRBL Index,5.46
2001-09-30,MYR Curncy,MAETTRBL Index,5.3
2001-10-31,MYR Curncy,MAETTRBL Index,4.34
2001-11-30,MYR Curncy,MAETTRBL Index,3.98
2001-12-31,MYR Curncy,MAETTRBL Index,4.69
2002-01-31,MYR Curncy,MAETTRBL Index,4.28
2002-02-28,MYR Curncy,MAETTRBL Index,3.65
2002-03-31,MYR Curncy,MAETTRBL Index,4.99
2002-04-30,MYR Curncy,MAETTRBL Index,2.03
2002-05-31,MYR Curncy,MAETTRBL Index,3.63
2002-06-30,MYR Curncy,MAETTRBL Index,4.26
2002-07-31,MYR Curncy,MAETTRBL Index,4.08
2002-08-31,MYR Curncy,MAETTRBL Index,4.68
2002-09-30,MYR Curncy,MAETTRBL Index,4.78
2002-10-31,MYR Curncy,MAETTRBL Index,6.03
2002-11-30,MYR Curncy,MAETTRBL Index,6.47
2002-12-31,MYR Curncy,MAETTRBL Index,5.45
2003-01-31,MYR Curncy,MAETTRBL Index,7.08
2003-02-28,MYR Curncy,MAETTRBL Index,5.72
2003-03-31,MYR Curncy,MAETTRBL Index,7.27
2003-04-30,MYR Curncy,MAETTRBL Index,6.69
2003-05-31,MYR Curncy,MAETTRBL Index,6.98
2003-06-30,MYR Curncy,MAETTRBL Index,7.48
2003-07-31,MYR Curncy,MAETTRBL Index,5.4
2003-08-31,MYR Curncy,MAETTRBL Index,7.94
2003-09-30,MYR Curncy,MAETTRBL Index,6.74
2003-10-31,MYR Curncy,MAETTRBL Index,6.74
2003-11-30,MYR Curncy,MAETTRBL Index,6.65
2003-12-31,MYR Curncy,MAETTRBL Index,6.64
2004-01-31,MYR Curncy,MAETTRBL Index,6.8
2004-02-29,MYR Curncy,MAETTRBL Index,6.05
2004-03-31,MYR Curncy,MAETTRBL Index,6.92
2004-04-30,MYR Curncy,MAETTRBL Index,6.35
2004-05-31,MYR Curncy,MAETTRBL Index,7.04
2004-06-30,MYR Curncy,MAETTRBL Index,5.23
2004-07-31,MYR Curncy,MAETTRBL Index,7.51
2004-08-31,MYR Curncy,MAETTRBL Index,8.2
2004-09-30,MYR Curncy,MAETTRBL Index,6.81
2004-10-31,MYR Curncy,MAETTRBL Index,8.1
2004-11-30,MYR Curncy,MAETTRBL Index,5.97
2004-12-31,MYR Curncy,MAETTRBL Index,6.64
2005-01-31,MYR Curncy,MAETTRBL Index,7.96
2005-02-28,MYR Curncy,MAETTRBL Index,7.37
2005-03-31,MYR Curncy,MAETTRBL Index,10.45
2005-04-30,MYR Curncy,MAETTRBL Index,8.8
2005-05-31,MYR Curncy,MAETTRBL Index,6.96
2005-06-30,MYR Curncy,MAETTRBL Index,8.02
2005-07-31,MYR Curncy,MAETTRBL Index,6.18
2005-08-31,MYR Curncy,MAETTRBL Index,10.09
2005-09-30,MYR Curncy,MAETTRBL Index,8.05
2005-10-31,MYR Curncy,MAETTRBL Index,10.62
2005-11-30,MYR Curncy,MAETTRBL Index,9.1
2005-12-31,MYR Curncy,MAETTRBL Index,9.77
2006-01-31,MYR Curncy,MAETTRBL Index,9.03
2006-02-28,MYR Curncy,MAETTRBL Index,7.68
2006-03-31,MYR Curncy,MAETTRBL Index,9.91
2006-04-30,MYR Curncy,MAETTRBL Index,7.18
2006-05-31,MYR Curncy,MAETTRBL Index,8.32
2006-06-30,MYR Curncy,MAETTRBL Index,8.53
2006-07-31,MYR Curncy,MAETTRBL Index,9.43
2006-08-31,MYR Curncy,MAETTRBL Index,10.32
2006-09-30,MYR Curncy,MAETTRBL Index,10.58
2006-10-31,MYR Curncy,MAETTRBL Index,9.74
2006-11-30,MYR Curncy,MAETTRBL Index,9.29
2006-12-31,MYR Curncy,MAETTRBL Index,11.09
2007-01-31,MYR Curncy,MAETTRBL Index,7.64
2007-02-28,MYR Curncy,MAETTRBL Index,6.78
2007-03-31,MYR Curncy,MAETTRBL Index,6.44
2007-04-30,MYR Curncy,MAETTRBL Index,5.76
2007-05-31,MYR Curncy,MAETTRBL Index,8.13
2007-06-30,MYR Curncy,MAETTRBL Index,8.82
2007-07-31,MYR Curncy,MAETTRBL Index,7.94
2007-08-31,MYR Curncy,MAETTRBL Index,9.27
2007-09-30,MYR Curncy,MAETTRBL Index,11.59
2007-10-31,MYR Curncy,MAETTRBL Index,9.39
2007-11-30,MYR Curncy,MAETTRBL Index,10.51
2007-12-31,MYR Curncy,MAETTRBL Index,9.99
2008-01-31,MYR Curncy,MAETTRBL Index,9.97
2008-02-29,MYR Curncy,MAETTRBL Index,9.36
2008-03-31,MYR Curncy,MAETTRBL Index,8.19
2008-04-30,MYR Curncy,MAETTRBL Index,12.51
2008-05-31,MYR Curncy,MAETTRBL Index,15.77
2008-06-30,MYR Curncy,MAETTRBL Index,13.34
2008-07-31,MYR Curncy,MAETTRBL Index,14.74
2008-08-31,MYR Curncy,MAETTRBL Index,13.12
2008-09-30,MYR Curncy,MAETTRBL Index,15.42
2008-10-31,MYR Curncy,MAETTRBL Index,9.11
2008-11-30,MYR Curncy,MAETTRBL Index,11.1
2008-12-31,MYR Curncy,MAETTRBL Index,10.58
2009-01-31,MYR Curncy,MAETTRBL Index,6.93
2009-02-28,MYR Curncy,MAETTRBL Index,11.09
2009-03-31,MYR Curncy,MAETTRBL Index,11.61
2009-04-30,MYR Curncy,MAETTRBL Index,7.47
2009-05-31,MYR Curncy,MAETTRBL Index,10.1
2009-06-30,MYR Curncy,MAETTRBL Index,9.39
2009-07-31,MYR Curncy,MAETTRBL Index,8.32
2009-08-31,MYR Curncy,MAETTRBL Index,10.04
2009-09-30,MYR Curncy,MAETTRBL Index,9.82
2009-10-31,MYR Curncy,MAETTRBL Index,11.88
2009-11-30,MYR Curncy,MAETTRBL Index,8.97
2009-12-31,MYR Curncy,MAETTRBL Index,12.22
2010-01-31,MYR Curncy,MAETTRBL Index,13.08
2010-02-28,MYR Curncy,MAETTRBL Index,11.54
2010-03-31,MYR Curncy,MAETTRBL Index,14.37
2010-04-30,MYR Curncy,MAETTRBL Index,9.19
2010-05-31,MYR Curncy,MAETTRBL Index,8.2
2010-06-30,MYR Curncy,MAETTRBL Index,6.04
2010-07-31,MYR Curncy,MAETTRBL Index,6.94
2010-08-31,MYR Curncy,MAETTRBL Index,8.27
2010-09-30,MYR Curncy,MAETTRBL Index,6.86
2010-10-31,MYR Curncy,MAETTRBL Index,6.78
2010-11-30,MYR Curncy,MAETTRBL Index,8.94
2010-12-31,MYR Curncy,MAETTRBL Index,9.79
2011-01-31,MYR Curncy,MAETTRBL Index,9.99
2011-02-28,MYR Curncy,MAETTRBL Index,10.44
2011-03-31,MYR Curncy,MAETTRBL Index,11.34
2011-04-30,MYR Curncy,MAETTRBL Index,11.01
2011-05-31,MYR Curncy,MAETTRBL Index,8.49
2011-06-30,MYR Curncy,MAETTRBL Index,7.89
2011-07-31,MYR Curncy,MAETTRBL Index,9.45
2011-08-31,MYR Curncy,MAETTRBL Index,10.98
2011-09-30,MYR Curncy,MAETTRBL Index,9.63
2011-10-31,MYR Curncy,MAETTRBL Index,13.3
2011-11-30,MYR Curncy,MAETTRBL Index,9.49
2011-12-31,MYR Curncy,MAETTRBL Index,8.31
2012-01-31,MYR Curncy,MAETTRBL Index,8.75
2012-02-29,MYR Curncy,MAETTRBL Index,10.58
2012-03-31,MYR Curncy,MAETTRBL Index,10.45
2012-04-30,MYR Curncy,MAETTRBL Index,7.51
2012-05-31,MYR Curncy,MAETTRBL Index,4.6
2012-06-30,MYR Curncy,MAETTRBL Index,9.2
2012-07-31,MYR Curncy,MAETTRBL Index,3.61
2012-08-31,MYR Curncy,MAETTRBL Index,7.09
2012-09-30,MYR Curncy,MAETTRBL Index,6.47
2012-10-31,MYR Curncy,MAETTRBL Index,9.58
2012-11-30,MYR Curncy,MAETTRBL Index,8.74
2012-12-31,MYR Curncy,MAETTRBL Index,8.24
2013-01-31,MYR Curncy,MAETTRBL Index,3.27
2013-02-28,MYR Curncy,MAETTRBL Index,8.21
2013-03-31,MYR Curncy,MAETTRBL Index,4.88
2013-04-30,MYR Curncy,MAETTRBL Index,1.04
2013-05-31,MYR Curncy,MAETTRBL Index,2.88
2013-06-30,MYR Curncy,MAETTRBL Index,4.32
2013-07-31,MYR Curncy,MAETTRBL Index,2.86
2013-08-31,MYR Curncy,MAETTRBL Index,7.11
2013-09-30,MYR Curncy,MAETTRBL Index,8.66
2013-10-31,MYR Curncy,MAETTRBL Index,8.23
2013-11-30,MYR Curncy,MAETTRBL Index,9.72
2013-12-31,MYR Curncy,MAETTRBL Index,9.59
2014-01-31,MYR Curncy,MAETTRBL Index,6.36
2014-02-28,MYR Curncy,MAETTRBL Index,10.44
2014-03-31,MYR Curncy,MAETTRBL Index,9.53
2014-04-30,MYR Curncy,MAETTRBL Index,8.74
2014-05-31,MYR Curncy,MAETTRBL Index,5.65
2014-06-30,MYR Curncy,MAETTRBL Index,4.1
2014-07-31,MYR Curncy,MAETTRBL Index,3.64
2014-08-31,MYR Curncy,MAETTRBL Index,3.86
2014-09-30,MYR Curncy,MAETTRBL Index,9.33
2014-10-31,MYR Curncy,MAETTRBL Index,1.15
2014-11-30,MYR Curncy,MAETTRBL Index,11.13
2014-12-31,MYR Curncy,MAETTRBL Index,9.19
2015-01-31,MYR Curncy,MAETTRBL Index,9.01
2015-02-28,MYR Curncy,MAETTRBL Index,4.56
2015-03-31,MYR Curncy,MAETTRBL Index,7.82
2015-04-30,MYR Curncy,MAETTRBL Index,6.89
2015-05-31,MYR Curncy,MAETTRBL Index,5.51
2015-06-30,MYR Curncy,MAETTRBL Index,7.98
2015-07-31,MYR Curncy,MAETTRBL Index,2.38
2015-08-31,MYR Curncy,MAETTRBL Index,10.19
2015-09-30,MYR Curncy,MAETTRBL Index,9.69
2015-10-31,MYR Curncy,MAETTRBL Index,12.16
2015-11-30,MYR Curncy,MAETTRBL Index,10.24
2015-12-31,MYR Curncy,MAETTRBL Index,7.99
2016-01-31,MYR Curncy,MAETTRBL Index,5.39
2016-02-29,MYR Curncy,MAETTRBL Index,7.35
2016-03-31,MYR Curncy,MAETTRBL Index,11.19
2016-04-30,MYR Curncy,MAETTRBL Index,9.06
2016-05-31,MYR Curncy,MAETTRBL Index,3.28
2016-06-30,MYR Curncy,MAETTRBL Index,5.52
2016-07-31,MYR Curncy,MAETTRBL Index,1.91
2016-08-31,MYR Curncy,MAETTRBL Index,8.51
2016-09-30,MYR Curncy,MAETTRBL Index,7.56
2016-10-31,MYR Curncy,MAETTRBL Index,9.76
2016-11-30,MYR Curncy,MAETTRBL Index,9.03
2016-12-31,MYR Curncy,MAETTRBL Index,8.72
2017-01-31,MYR Curncy,MAETTRBL Index,4.71
2017-02-28,MYR Curncy,MAETTRBL Index,8.71
2017-03-31,MYR Curncy,MAETTRBL Index,5.41
2017-04-30,MYR Curncy,MAETTRBL Index,8.66
2017-05-31,MYR Curncy,MAETTRBL Index,5.52
2017-06-30,MYR Curncy,MAETTRBL Index,9.89
2017-07-31,MYR Curncy,MAETTRBL Index,8.04
2017-08-31,MYR Curncy,MAETTRBL Index,10.01
2017-09-30,MYR Curncy,MAETTRBL Index,8.6
2017-10-31,MYR Curncy,MAETTRBL Index,10.44
2017-11-30,MYR Curncy,MAETTRBL Index,9.95
2017-12-31,MYR Curncy,MAETTRBL Index,7.25
2018-01-31,MYR Curncy,MAETTRBL Index,9.67
2018-02-28,MYR Curncy,MAETTRBL Index,9.02
2018-03-31,MYR Curncy,MAETTRBL Index,14.69
2018-04-30,MYR Curncy,MAETTRBL Index,13.07
2018-05-31,MYR Curncy,MAETTRBL Index,8.12
2018-06-30,MYR Curncy,MAETTRBL Index,6.0
2018-07-31,MYR Curncy,MAETTRBL Index,8.33
2018-08-31,MYR Curncy,MAETTRBL Index,1.61
2018-09-30,MYR Curncy,MAETTRBL Index,15.23
2018-10-31,MYR Curncy,MAETTRBL Index,16.31
2018-11-30,MYR Curncy,MAETTRBL Index,7.84
2018-12-31,MYR Curncy,MAETTRBL Index,10.68
2019-01-31,MYR Curncy,MAETTRBL Index,11.51
2019-02-28,MYR Curncy,MAETTRBL Index,11.06
2019-03-31,MYR Curncy,MAETTRBL Index,14.38
2019-04-30,MYR Curncy,MAETTRBL Index,10.81
2019-05-31,MYR Curncy,MAETTRBL Index,9.08
2019-06-30,MYR Curncy,MAETTRBL Index,10.51
2019-07-31,MYR Curncy,MAETTRBL Index,14.28
2019-08-31,MYR Curncy,MAETTRBL Index,10.9
2019-09-30,MYR Curncy,MAETTRBL Index,8.35
2019-10-31,MYR Curncy,MAETTRBL Index,17.33
2019-11-30,MYR Curncy,MAETTRBL Index,6.61
2019-12-31,MYR Curncy,MAETTRBL Index,12.5
2020-01-31,MYR Curncy,MAETTRBL Index,12.03
2020-02-29,MYR Curncy,MAETTRBL Index,12.62
2020-03-31,MYR Curncy,MAETTRBL Index,12.31
2020-04-30,MYR Curncy,MAETTRBL Index,-3.63
2020-05-31,MYR Curncy,MAETTRBL Index,10.39
2020-06-30,MYR Curncy,MAETTRBL Index,20.85
2020-07-31,MYR Curncy,MAETTRBL Index,25.18
2020-08-31,MYR Curncy,MAETTRBL Index,13.22
2020-09-30,MYR Curncy,MAETTRBL Index,21.95
2020-10-31,MYR Curncy,MAETTRBL Index,22.13
2020-11-30,MYR Curncy,MAETTRBL Index,17.05
2020-12-31,MYR Curncy,MAETTRBL Index,20.69
2021-01-31,MYR Curncy,MAETTRBL Index,16.6
2021-02-28,MYR Curncy,MAETTRBL Index,17.9
2021-03-31,MYR Curncy,MAETTRBL Index,24.15
2021-04-30,MYR Curncy,MAETTRBL Index,20.36
2021-05-31,MYR Curncy,MAETTRBL Index,13.75
2021-06-30,MYR Curncy,MAETTRBL Index,22.26
2021-07-31,MYR Curncy,MAETTRBL Index,13.76
2021-08-31,MYR Curncy,MAETTRBL Index,26.13
2021-09-30,MYR Curncy,MAETTRBL Index,26.1
2021-10-31,MYR Curncy,MAETTRBL Index,26.3
2021-11-30,MYR Curncy,MAETTRBL Index,18.94
2021-12-31,MYR Curncy,MAETTRBL Index,30.99
2022-01-31,MYR Curncy,MAETTRBL Index,18.6
2022-02-28,MYR Curncy,MAETTRBL Index,19.81
2022-03-31,MYR Curncy,MAETTRBL Index,26.6
2022-04-30,MYR Curncy,MAETTRBL Index,23.48
2022-05-31,MYR Curncy,MAETTRBL Index,12.7
2000-03-31,MYR Curncy,MACATOT Index,11431.0
2000-06-30,MYR Curncy,MACATOT Index,6595.0
2000-09-30,MYR Curncy,MACATOT Index,6307.0
2000-12-31,MYR Curncy,MACATOT Index,7919.0
2001-03-31,MYR Curncy,MACATOT Index,7075.0
2001-06-30,MYR Curncy,MACATOT Index,6670.0
2001-09-30,MYR Curncy,MACATOT Index,8355.0
2001-12-31,MYR Curncy,MACATOT Index,5587.0
2002-03-31,MYR Curncy,MACATOT Index,6918.0
2002-06-30,MYR Curncy,MACATOT Index,5366.0
2002-09-30,MYR Curncy,MACATOT Index,7008.0
2002-12-31,MYR Curncy,MACATOT Index,11202.0
2003-03-31,MYR Curncy,MACATOT Index,14187.0
2003-06-30,MYR Curncy,MACATOT Index,11952.0
2003-09-30,MYR Curncy,MACATOT Index,12870.0
2003-12-31,MYR Curncy,MACATOT Index,11615.0
2004-03-31,MYR Curncy,MACATOT Index,14946.0
2004-06-30,MYR Curncy,MACATOT Index,12818.0
2004-09-30,MYR Curncy,MACATOT Index,15767.0
2004-12-31,MYR Curncy,MACATOT Index,13772.0
2005-03-31,MYR Curncy,MACATOT Index,22910.0
2005-06-30,MYR Curncy,MACATOT Index,18603.0
2005-09-30,MYR Curncy,MACATOT Index,19072.0
2005-12-31,MYR Curncy,MACATOT Index,17783.0
2006-03-31,MYR Curncy,MACATOT Index,20828.0
2006-06-30,MYR Curncy,MACATOT Index,19142.0
2006-09-30,MYR Curncy,MACATOT Index,28106.0
2006-12-31,MYR Curncy,MACATOT Index,27952.0
2007-03-31,MYR Curncy,MACATOT Index,19628.0
2007-06-30,MYR Curncy,MACATOT Index,24676.0
2007-09-30,MYR Curncy,MACATOT Index,29956.0
2007-12-31,MYR Curncy,MACATOT Index,27930.0
2008-03-31,MYR Curncy,MACATOT Index,23753.0
2008-06-30,MYR Curncy,MACATOT Index,39461.0
2008-09-30,MYR Curncy,MACATOT Index,39982.0
2008-12-31,MYR Curncy,MACATOT Index,28218.0
2009-03-31,MYR Curncy,MACATOT Index,27606.0
2009-06-30,MYR Curncy,MACATOT Index,28091.0
2009-09-30,MYR Curncy,MACATOT Index,27090.0
2009-12-31,MYR Curncy,MACATOT Index,27941.0
2010-03-31,MYR Curncy,MACATOT Index,29547.0
2010-06-30,MYR Curncy,MACATOT Index,14728.0
2010-09-30,MYR Curncy,MACATOT Index,19871.0
2010-12-31,MYR Curncy,MACATOT Index,23037.0
2011-03-31,MYR Curncy,MACATOT Index,25384.0
2011-06-30,MYR Curncy,MACATOT Index,24956.0
2011-09-30,MYR Curncy,MACATOT Index,28284.0
2011-12-31,MYR Curncy,MACATOT Index,23803.0
2012-03-31,MYR Curncy,MACATOT Index,16519.0
2012-06-30,MYR Curncy,MACATOT Index,7958.0
2012-09-30,MYR Curncy,MACATOT Index,8324.0
2012-12-31,MYR Curncy,MACATOT Index,21659.0
2013-03-31,MYR Curncy,MACATOT Index,13211.0
2013-06-30,MYR Curncy,MACATOT Index,1836.0
2013-09-30,MYR Curncy,MACATOT Index,10027.0
2013-12-31,MYR Curncy,MACATOT Index,14834.0
2014-03-31,MYR Curncy,MACATOT Index,19842.0
2014-06-30,MYR Curncy,MACATOT Index,16004.0
2014-09-30,MYR Curncy,MACATOT Index,7600.0
2014-12-31,MYR Curncy,MACATOT Index,5700.0
2015-03-31,MYR Curncy,MACATOT Index,10000.0
2015-06-30,MYR Curncy,MACATOT Index,7600.0
2015-09-30,MYR Curncy,MACATOT Index,5100.0
2015-12-31,MYR Curncy,MACATOT Index,10535.0
2016-03-31,MYR Curncy,MACATOT Index,5000.0
2016-06-30,MYR Curncy,MACATOT Index,1900.0
2016-09-30,MYR Curncy,MACATOT Index,6000.0
2016-12-31,MYR Curncy,MACATOT Index,12500.0
2017-03-31,MYR Curncy,MACATOT Index,5300.0
2017-06-30,MYR Curncy,MACATOT Index,9642.0
2017-09-30,MYR Curncy,MACATOT Index,12500.0
2017-12-31,MYR Curncy,MACATOT Index,13916.0
2018-03-31,MYR Curncy,MACATOT Index,15000.0
2018-06-30,MYR Curncy,MACATOT Index,3900.0
2018-09-30,MYR Curncy,MACATOT Index,3800.0
2018-12-31,MYR Curncy,MACATOT Index,10800.0
2019-03-31,MYR Curncy,MACATOT Index,16400.0
2019-06-30,MYR Curncy,MACATOT Index,14300.0
2019-09-30,MYR Curncy,MACATOT Index,11500.0
