"","date","SNEER","KRW","MYR","CNY","THB","IDR","TWD","INR","JPY","EUR","AUD","GBP","SGD"
"2011-02-25",2011-02-25,114.82,1126.42,3.05,6.575,30.63,8840,29.881,45.325,81.68,1.3754,1.0177,1.6118,1.2726
"2011-03-04",2011-03-04,115.09,1114.68,3.0295,6.5694,30.458,8793,29.499,44.9875,82.32,1.3987,1.0138,1.6269,1.267
"2011-03-11",2011-03-11,115.13,1124.3,3.043,6.5745,30.4,8780,29.581,45.2425,81.84,1.3903,1.0138,1.6082,1.2675
"2011-03-18",2011-03-18,114.49,1126.58,3.0525,6.571,30.32,8773,29.594,45.1256,80.58,1.4182,0.9959,1.6234,1.2727
"2011-03-25",2011-03-25,114.99,1114.3,3.0265,6.5585,30.225,8718,29.45,44.675,81.34,1.4088,1.026,1.6042,1.261
"2011-04-01",2011-04-01,115.36,1091.15,3.0255,6.5452,30.29,8701,29.266,44.675,84.06,1.4237,1.0387,1.6111,1.2602
"2011-04-08",2011-04-08,115.32,1083.33,3.0222,6.5369,30.04,8656,28.934,44.0769,84.76,1.4483,1.0564,1.6383,1.2571
"2011-04-15",2011-04-15,115.61,1089.8,3.0229,6.5369,30.135,8665,29.015,44.335,83.13,1.443,1.0568,1.6328,1.2433
"2011-04-22",2011-04-22,116.3,1080.8,3.0055,6.513,29.96,8665,28.902,44.335,81.88,1.4561,1.0738,1.6509,1.2346
"2011-04-29",2011-04-29,116.45,1071.5,2.961,6.4911,29.875,8575,28.641,44.2194,81.19,1.4807,1.0971,1.6707,1.2244
"2011-05-06",2011-05-06,116.21,1083.25,3.0073,6.4951,30.225,8580,28.723,44.795,80.63,1.4316,1.07,1.6367,1.2393
"2011-05-13",2011-05-13,116.38,1086.65,3.0023,6.5,30.23,8545,28.727,44.865,80.8,1.4119,1.0573,1.6197,1.2452
"2011-05-20",2011-05-20,116.31,1082.75,3.012,6.4946,30.275,8540,28.765,45.0163,81.7,1.4161,1.066,1.6229,1.2384
"2011-05-27",2011-05-27,116.34,1082.2,3.0316,6.4912,30.355,8563,28.847,45.1675,80.8,1.4319,1.0706,1.651,1.2362
"2011-06-03",2011-06-03,116.64,1080.03,3.0095,6.48,30.325,8522,28.703,44.8188,80.34,1.4635,1.0716,1.6426,1.2293
"2011-06-10",2011-06-10,116.56,1082.73,3.0193,6.4784,30.395,8519,28.783,44.7214,80.32,1.4347,1.0537,1.6227,1.2375
"2011-06-17",2011-06-17,116.68,1086,3.0446,6.4682,30.615,8585,28.967,44.8662,80.05,1.4306,1.0623,1.6194,1.2339
"2011-06-24",2011-06-24,116.81,1078.85,3.04,6.474,30.655,8603,28.878,44.995,80.43,1.4188,1.0491,1.5959,1.2386
"2011-07-01",2011-07-01,116.89,1066.7,3.0093,6.4663,30.72,8547,28.768,44.5825,80.83,1.4526,1.077,1.6074,1.2266
"2011-07-08",2011-07-08,117.34,1057.05,2.9922,6.4663,30.265,8515,28.765,44.3275,80.64,1.4265,1.0755,1.6059,1.2199
"2011-07-15",2011-07-15,117.8,1057.9,3.0062,6.462,30.05,8536,28.883,44.5175,79.13,1.4157,1.0653,1.6136,1.2193
"2011-07-22",2011-07-22,118.05,1051.9,2.9757,6.4465,29.82,8529,28.819,44.355,78.54,1.436,1.0851,1.63,1.2086
"2011-07-29",2011-07-29,118.19,1054.1,2.968,6.4415,29.72,8498,28.884,44.1881,76.76,1.4398,1.0993,1.6426,1.2039
"2011-08-05",2011-08-05,118.06,1067.42,3.0108,6.4405,29.94,8518,28.956,44.74,78.4,1.4282,1.0442,1.6391,1.2172
"2011-08-12",2011-08-12,118.03,1079.4,3.0042,6.39,29.935,8545,28.98,45.3375,76.71,1.4248,1.0355,1.6278,1.2122
"2011-08-19",2011-08-19,118.11,1087.62,2.9805,6.397,29.835,8553,29.02,45.3375,76.55,1.4397,1.0406,1.6465,1.2101
"2011-08-26",2011-08-26,118.21,1081.77,2.988,6.3875,29.988,8535,29.041,46.155,76.64,1.4499,1.0573,1.6368,1.203
"2011-09-02",2011-09-02,118.27,1063.15,2.9638,6.3855,29.94,8535,29.012,45.7875,76.8,1.4205,1.0645,1.6217,1.2037
"2011-09-09",2011-09-09,118.32,1077.27,3.0005,6.3884,30.035,8573,29.208,46.565,77.61,1.3656,1.047,1.5883,1.2283
"2011-09-16",2011-09-16,116.7,1111.88,3.0005,6.3835,30.37,8768,29.57,47.2675,76.79,1.3796,1.0361,1.5791,1.2409
"2011-09-23",2011-09-23,114.57,1175.52,3.1662,6.3881,30.865,8783,30.4,49.435,76.61,1.35,0.9779,1.5449,1.2979
"2011-09-30",2011-09-30,113.6,1178.1,3.189,6.382,31.085,8790,30.485,49.435,77.06,1.3387,0.9662,1.5584,1.3073
"2011-10-07",2011-10-07,113,1178.2,3.1585,6.382,30.985,8900,30.486,49.155,76.73,1.3378,0.9768,1.5562,1.2974
"2011-10-14",2011-10-14,114.22,1156.1,3.129,6.3794,30.777,8848,30.287,49.0225,77.22,1.3882,1.034,1.582,1.2656
"2011-10-21",2011-10-21,114.8,1147.35,3.1495,6.3836,31,8863,30.285,50.0225,76.29,1.3896,1.0376,1.5953,1.273
"2011-10-28",2011-10-28,115,1105.13,3.07,6.3593,30.525,8790,29.858,48.765,75.82,1.4147,1.07,1.613,1.242
"2011-11-04",2011-11-04,114.88,1110.67,3.115,6.34,30.665,8950,30.021,49.1112,78.24,1.3792,1.0375,1.6033,1.2654
"2011-11-11",2011-11-11,113.82,1126.65,3.143,6.3421,30.82,8967,30.183,50.115,77.2,1.375,1.0276,1.6065,1.2799
"2011-11-18",2011-11-18,113.26,1138.88,3.1655,6.3551,30.99,9020,30.251,51.335,76.91,1.3525,1.0008,1.5806,1.2996
"2011-11-25",2011-11-25,112.83,1164.3,3.1971,6.3789,31.377,9055,30.426,52.255,77.73,1.3239,0.9711,1.5439,1.3133
"2011-12-02",2011-12-02,113.74,1130.92,3.1275,6.3603,30.795,9055,30.151,51.205,77.99,1.3391,1.0215,1.5597,1.2857
"2011-12-09",2011-12-09,113.88,1146.63,3.149,6.364,30.94,9080,30.216,52.0412,77.65,1.3386,1.0216,1.5671,1.2929
"2011-12-16",2011-12-16,113.34,1158.77,3.178,6.3507,31.33,9035,30.361,52.74,77.76,1.3046,0.9983,1.5545,1.3056
"2011-12-23",2011-12-23,113.8,1150.1,3.1575,6.3374,31.305,9055,30.285,52.9587,78.09,1.3044,1.0151,1.5588,1.2924
"2011-12-30",2011-12-30,113.71,1150.1,3.1682,6.2949,31.557,9067,30.27,53.065,76.91,1.2961,1.0209,1.5543,1.2966
"2012-01-06",2012-01-06,114.17,1162.77,3.1517,6.3094,31.605,9095,30.233,52.7212,76.97,1.2717,1.0228,1.5426,1.2943
"2012-01-13",2012-01-13,114.24,1148.45,3.134,6.3065,31.755,9082,29.975,51.5275,76.97,1.268,1.0322,1.5318,1.2928
"2012-01-20",2012-01-20,114.83,1134.28,3.107,6.3362,31.565,8945,29.955,50.3337,77.01,1.2931,1.0484,1.5576,1.2719
"2012-01-27",2012-01-27,115.93,1123.15,3.043,6.3138,31.21,8983,29.955,49.315,76.7,1.322,1.0658,1.5729,1.2514
"2012-02-03",2012-02-03,116.1,1118.07,3.0115,6.3029,30.88,8980,29.53,48.695,76.6,1.3158,1.0771,1.5815,1.2418
"2012-02-10",2012-02-10,116.32,1123.73,3.0317,6.2998,30.827,9031,29.527,49.41,77.61,1.3197,1.0673,1.5755,1.2615
"2012-02-17",2012-02-17,115.52,1125.53,3.0435,6.2991,30.79,9046,29.558,49.275,79.55,1.314,1.0706,1.5827,1.2588
"2012-02-24",2012-02-24,116.09,1125.93,3.0125,6.2976,30.36,9118,29.577,48.945,81.2,1.3448,1.0694,1.5875,1.2557
"2012-03-02",2012-03-02,116.25,1115.68,3.0035,6.2984,30.593,9080,29.434,49.5,81.81,1.3198,1.0733,1.5835,1.2522
"2012-03-09",2012-03-09,116.29,1117.85,3.0075,6.3113,30.608,9123,29.49,49.855,82.46,1.3123,1.0576,1.5674,1.2544
"2012-03-16",2012-03-16,116.55,1125.82,3.0563,6.3229,30.73,9156,29.549,50.1912,83.43,1.3175,1.059,1.5844,1.2575
"2012-03-23",2012-03-23,116.59,1135.18,3.077,6.3076,30.78,9190,29.576,50.1912,82.35,1.327,1.0467,1.5869,1.261
"2012-03-30",2012-03-30,116.73,1133.05,3.0635,6.299,30.84,9165,29.515,50.875,82.87,1.3343,1.0346,1.6008,1.2577
"2012-04-06",2012-04-06,116.85,1131.8,3.0645,6.3058,30.99,9163,29.531,50.875,81.64,1.3096,1.0307,1.5871,1.2607
"2012-04-13",2012-04-13,116.89,1135,3.0575,6.303,30.74,9175,29.517,51.3025,80.93,1.3078,1.037,1.5847,1.2482
"2012-04-20",2012-04-20,117.38,1139.6,3.0646,6.3086,30.922,9183,29.499,52.085,81.52,1.3219,1.038,1.6122,1.2484
"2012-04-27",2012-04-27,117.79,1135.15,3.0465,6.3099,30.77,9185,29.302,52.5425,80.27,1.3255,1.0471,1.6265,1.2376
"2012-05-04",2012-05-04,117.98,1131.53,3.042,6.3061,30.94,9276,29.241,53.475,79.85,1.3084,1.0182,1.6151,1.2447
"2012-05-11",2012-05-11,117.64,1146.55,3.0705,6.3103,31.208,9240,29.396,53.635,79.94,1.2917,1.002,1.6069,1.2529
"2012-05-18",2012-05-18,117.09,1172.7,3.136,6.3282,31.333,9356,29.598,54.425,79.02,1.278,0.9844,1.5817,1.2752
"2012-05-25",2012-05-25,116.61,1185.3,3.153,6.3444,31.66,9474,29.626,55.375,79.68,1.2517,0.9758,1.5666,1.2816
"2012-06-01",2012-06-01,116.54,1177.75,3.195,6.3696,31.903,9528,29.913,55.585,78.02,1.2434,0.9701,1.5363,1.2926
"2012-06-08",2012-06-08,116.4,1175.33,3.1895,6.3703,31.692,9473,29.959,55.455,79.49,1.2517,0.9916,1.5474,1.2832
"2012-06-15",2012-06-15,116.6,1165.7,3.1655,6.3653,31.515,9385,29.899,55.49,78.73,1.2638,1.0075,1.5715,1.2708
"2012-06-22",2012-06-22,117.15,1157.05,3.1915,6.3653,31.75,9438,29.939,57.155,80.43,1.257,1.0064,1.5588,1.2769
"2012-06-29",2012-06-29,116.89,1145.88,3.179,6.354,31.76,9430,29.887,55.6375,79.79,1.2667,1.0238,1.5707,1.2651
"2012-07-06",2012-07-06,117.57,1137.93,3.1745,6.3648,31.645,9405,29.899,55.455,79.66,1.2291,1.0213,1.5495,1.2722
"2012-07-13",2012-07-13,117.87,1150.23,3.1845,6.3793,31.658,9448,29.988,55.145,79.18,1.2249,1.0226,1.5575,1.2649
"2012-07-20",2012-07-20,118.39,1141.15,3.1505,6.3738,31.65,9450,29.971,55.3262,78.49,1.2157,1.0378,1.5623,1.256
"2012-07-27",2012-07-27,118.84,1138.28,3.1615,6.3807,31.543,9472,30.065,55.34,78.46,1.2322,1.0483,1.5748,1.2475
"2012-08-03",2012-08-03,119.3,1134.82,3.1295,6.3725,31.58,9468,29.973,55.755,78.47,1.2387,1.0569,1.564,1.242
"2012-08-10",2012-08-10,119.32,1130.28,3.1165,6.3602,31.48,9492,29.961,55.285,78.28,1.2289,1.0577,1.569,1.2442
"2012-08-17",2012-08-17,119.04,1134.25,3.1322,6.3584,31.48,9528,30.007,55.745,79.56,1.2334,1.042,1.5697,1.2536
"2012-08-24",2012-08-24,118.68,1134.13,3.0995,6.3547,31.222,9528,29.959,55.495,78.67,1.2512,1.0403,1.581,1.2506
"2012-08-31",2012-08-31,118.44,1134.65,3.1245,6.3486,31.3,9581,29.945,55.5263,78.39,1.2579,1.0322,1.5866,1.2474
"2012-09-07",2012-09-07,118.88,1130.38,3.1115,6.3427,31.19,9588,29.808,55.395,78.24,1.2816,1.0385,1.601,1.2358
"2012-09-14",2012-09-14,119.52,1117.23,3.042,6.3151,30.75,9505,29.418,54.3063,78.39,1.313,1.0551,1.6217,1.2202
"2012-09-21",2012-09-21,119.57,1119.25,3.0508,6.3054,30.792,9551,29.332,53.465,78.17,1.298,1.0458,1.623,1.2248
"2012-09-28",2012-09-28,119.34,1111.4,3.0585,6.2847,30.79,9589,29.313,52.86,77.96,1.286,1.0378,1.6167,1.2274
"2012-10-05",2012-10-05,119.14,1111.45,3.055,6.2847,30.54,9592,29.286,51.855,78.67,1.3045,1.0187,1.6136,1.2295
"2012-10-12",2012-10-12,119.39,1111.45,3.0585,6.2658,30.635,9588,29.326,52.82,78.44,1.2951,1.0233,1.6072,1.2222
"2012-10-19",2012-10-19,119.9,1103.48,3.0505,6.2531,30.705,9593,29.25,53.84,79.32,1.3024,1.0331,1.6004,1.2217
"2012-10-26",2012-10-26,119.92,1096.98,3.0505,6.2492,30.72,9608,29.257,53.84,79.65,1.2938,1.0373,1.6105,1.2206
"2012-11-02",2012-11-02,119.99,1090.8,3.0535,6.2416,30.73,9615,29.239,53.8112,80.43,1.2835,1.0337,1.6021,1.2248
"2012-11-09",2012-11-09,119.99,1087.82,3.0635,6.2415,30.642,9620,29.048,54.755,79.49,1.2714,1.0387,1.5896,1.2244
"2012-11-16",2012-11-16,120.01,1091.85,3.07,6.235,30.765,9620,29.203,55.175,81.32,1.2743,1.0339,1.5883,1.2272
"2012-11-23",2012-11-23,120.1,1086.18,3.059,6.2298,30.7,9655,29.124,55.515,82.4,1.2976,1.0461,1.6028,1.2228
"2012-11-30",2012-11-30,120.14,1082.85,3.0396,6.2281,30.685,9594,29.054,54.265,82.48,1.2986,1.0428,1.6013,1.2202
"2012-12-07",2012-12-07,120.22,1081.65,3.0555,6.226,30.68,9658,29.064,54.475,82.49,1.2927,1.0488,1.6039,1.2209
"2012-12-14",2012-12-14,120.21,1074.68,3.0565,6.2407,30.63,9638,29.041,54.485,83.52,1.3163,1.0566,1.6174,1.2193
"2012-12-21",2012-12-21,120.3,1074.35,3.06,6.2292,30.62,9658,29.052,55.0675,84.24,1.3188,1.0396,1.6172,1.2208
"2012-12-28",2012-12-28,120.37,1070.55,3.0615,6.2308,30.605,9638,29.083,54.775,85.96,1.3216,1.0373,1.6153,1.2239
"2013-01-04",2013-01-04,120.34,1063.73,3.047,6.2306,30.515,9660,29.021,55.075,88.15,1.3069,1.048,1.6069,1.2272
"2013-01-11",2013-01-11,119.99,1054.78,3.0211,6.2155,30.27,9635,28.951,54.76,89.18,1.3343,1.0535,1.6132,1.225
"2013-01-18",2013-01-18,119.92,1057.1,3.0116,6.2151,29.773,9630,28.948,53.705,90.1,1.3321,1.051,1.587,1.2277
"2013-01-25",2013-01-25,119.87,1074.07,3.045,6.22,29.903,9653,29.16,53.705,90.91,1.3464,1.0424,1.5799,1.2347
"2013-02-01",2013-02-01,119.5,1097.35,3.1065,6.227,29.815,9713,29.602,53.1975,92.77,1.364,1.0407,1.5693,1.2406
"2013-02-08",2013-02-08,119.92,1096.13,3.0985,6.2347,29.79,9667,29.729,53.505,92.68,1.3365,1.0319,1.5801,1.2382
"2013-02-15",2013-02-15,120.22,1078.05,3.0938,6.2347,29.857,9670,29.729,54.225,93.5,1.336,1.0305,1.5518,1.2371
"2013-02-22",2013-02-22,120.37,1084.68,3.1017,6.2353,29.83,9709,29.612,54.185,93.42,1.3194,1.032,1.5163,1.2374
"2013-03-01",2013-03-01,120.52,1084.68,3.0965,6.2227,29.783,9678,29.615,54.905,93.59,1.3022,1.0203,1.5038,1.2404
"2013-03-08",2013-03-08,120.06,1090.65,3.106,6.215,29.74,9685,29.663,54.2912,96,1.3005,1.0236,1.4925,1.2477
"2013-03-15",2013-03-15,120.23,1110.7,3.1235,6.2144,29.533,9705,29.708,54.02,95.28,1.3076,1.0409,1.5114,1.2475
"2013-03-22",2013-03-22,119.99,1119.22,3.1119,6.213,29.3,9743,29.87,54.335,94.46,1.2989,1.0444,1.523,1.2482
"2013-03-29",2013-03-29,120.53,1111.3,3.0938,6.209,29.29,9743,29.831,54.335,94.22,1.2819,1.0419,1.5198,1.2403
"2013-04-05",2013-04-05,120.87,1131.65,3.0582,6.209,29.32,9738,29.831,54.8125,97.57,1.2991,1.0383,1.5336,1.2401
"2013-04-12",2013-04-12,121.05,1129.15,3.039,6.1919,29.032,9713,29.955,54.525,98.37,1.3113,1.0508,1.5343,1.2368
"2013-04-19",2013-04-19,121.05,1116.2,3.0355,6.1805,28.68,9709,29.813,54.525,99.52,1.3052,1.0277,1.5231,1.2371
"2013-04-26",2013-04-26,120.96,1111.9,3.0353,6.161,29.373,9721,29.655,54.375,98.05,1.303,1.0276,1.5473,1.2364
"2013-05-03",2013-05-03,121.07,1097.5,3.0335,6.1563,29.623,9741,29.533,53.935,98.99,1.3114,1.0319,1.5574,1.234
"2013-05-10",2013-05-10,121.13,1106.33,2.9908,6.1412,29.715,9734,29.623,54.8,101.62,1.2989,1.0025,1.5358,1.2383
"2013-05-17",2013-05-17,120.84,1106.33,3.022,6.1415,29.77,9757,29.953,54.885,103.21,1.2839,0.973,1.5169,1.2591
"2013-05-24",2013-05-24,119.9,1127.13,3.022,6.1302,29.94,9774,29.91,55.6425,101.31,1.2932,0.9652,1.5127,1.2643
"2013-05-31",2013-05-31,119.7,1130.9,3.0955,6.1339,30.277,9795,29.918,56.505,100.45,1.2999,0.9571,1.5198,1.2643
"2013-06-07",2013-06-07,120.75,1116.85,3.0947,6.134,30.625,9805,29.742,57.065,97.56,1.3218,0.9497,1.5558,1.2489
"2013-06-14",2013-06-14,120.15,1126.4,3.1145,6.1316,30.551,9873,29.86,57.5263,94.31,1.3347,0.957,1.5707,1.2515
"2013-06-21",2013-06-21,119.64,1153.75,3.1995,6.132,31.025,9930,30.137,59.2675,97.9,1.3122,0.9219,1.5419,1.2762
"2013-06-28",2013-06-28,120.01,1142.05,3.1605,6.1421,31.035,9925,29.997,59.39,99.14,1.301,0.9138,1.5213,1.2679
"2013-07-05",2013-07-05,120.25,1142.45,3.1885,6.1308,31.135,9943,30.039,60.2412,101.2,1.2829,0.9067,1.489,1.2816
"2013-07-12",2013-07-12,120.34,1124.6,3.1775,6.1404,31.161,9993,29.899,59.63,99.22,1.3067,0.9049,1.5107,1.2623
"2013-07-19",2013-07-19,120.73,1121.65,3.1923,6.1381,31.07,10078,29.959,59.3487,100.65,1.3143,0.9172,1.5267,1.2664
"2013-07-26",2013-07-26,120.5,1111.43,3.208,6.136,31.11,10265,29.917,59.045,98.21,1.3279,0.9259,1.5382,1.2642
"2013-08-02",2013-08-02,120.25,1123.75,3.2575,6.13,31.408,10285,30.036,61.095,98.94,1.3276,0.8905,1.5294,1.2718
"2013-08-09",2013-08-09,120.49,1112.3,3.2575,6.1207,31.26,10285,29.94,61.095,96.21,1.3342,0.9206,1.5498,1.2574
"2013-08-16",2013-08-16,120.5,1113.7,3.277,6.1125,31.285,10385,29.96,61.655,97.53,1.3329,0.9185,1.5629,1.2703
"2013-08-23",2013-08-23,119.97,1117.03,3.3005,6.1212,31.928,10780,29.995,63.33,98.72,1.3383,0.903,1.5569,1.2789
"2013-08-30",2013-08-30,120.4,1110.23,3.2847,6.12,32.155,10920,29.933,65.705,98.17,1.3222,0.8901,1.5504,1.2749
"2013-09-06",2013-09-06,120.87,1093.05,3.3285,6.12,32.4,11175,29.842,65.25,99.11,1.3178,0.9185,1.5633,1.2739
"2013-09-13",2013-09-13,121.14,1086.9,3.29,6.118,31.89,11410,29.773,63.495,99.38,1.3294,0.9245,1.5876,1.2694
"2013-09-20",2013-09-20,121.61,1086.9,3.165,6.118,30.955,11350,29.773,62.2775,99.36,1.3524,0.9394,1.6006,1.2514
"2013-09-27",2013-09-27,121.52,1073.88,3.2275,6.1198,31.272,11538,29.586,62.4975,98.24,1.3522,0.9317,1.6139,1.2565
"2013-10-04",2013-10-04,121.6,1069.88,3.1827,6.1198,31.3,11523,29.428,61.44,97.48,1.3558,0.9435,1.601,1.2465
"2013-10-11",2013-10-11,121.55,1071.43,3.1785,6.1185,31.261,11365,29.448,61.08,98.58,1.3544,0.9468,1.5957,1.2458
"2013-10-18",2013-10-18,121.88,1060.85,3.1565,6.0972,31.04,11323,29.417,61.265,97.72,1.3687,0.9677,1.6167,1.2391
"2013-10-25",2013-10-25,121.76,1062,3.157,6.0835,31.11,11015,29.403,61.46,97.42,1.3802,0.9584,1.6165,1.2357
"2013-11-01",2013-11-01,121.89,1060.8,3.1725,6.0996,31.193,11334,29.435,61.73,98.67,1.3487,0.9438,1.5926,1.243
"2013-11-08",2013-11-08,122.18,1064.88,3.1795,6.091,31.403,11410,29.462,62.475,99.05,1.3367,0.9385,1.6017,1.2466
"2013-11-15",2013-11-15,122.32,1063.5,3.2023,6.0925,31.632,11620,29.591,62.475,100.19,1.3496,0.9368,1.6118,1.2467
"2013-11-22",2013-11-22,122.37,1060.3,3.2155,6.0935,31.838,11695,29.609,62.865,101.27,1.3558,0.9183,1.6226,1.25
"2013-11-29",2013-11-29,122.29,1058.18,3.223,6.093,32.105,11963,29.634,62.4487,102.44,1.3591,0.9108,1.6368,1.2556
"2013-12-06",2013-12-06,122.17,1057.85,3.2335,6.0816,32.327,11963,29.623,61.415,102.91,1.3706,0.9102,1.6349,1.2494
"2013-12-13",2013-12-13,122.26,1052.7,3.2355,6.0717,32.035,12118,29.649,62.125,103.21,1.3742,0.8964,1.63,1.2552
"2013-12-20",2013-12-20,122.01,1061.35,3.2874,6.0709,32.63,12213,29.949,62.04,104.1,1.3673,0.8923,1.6336,1.2661
"2013-12-27",2013-12-27,121.84,1054.35,3.2878,6.0689,32.865,12263,29.979,61.845,105.17,1.3749,0.887,1.6483,1.2689
"2014-01-03",2014-01-03,121.74,1055.25,3.2865,6.0517,33.005,12175,29.961,62.155,104.86,1.3589,0.8945,1.6418,1.267
"2014-01-10",2014-01-10,121.6,1061.35,3.269,6.052,33.075,12162,30.129,61.905,104.18,1.367,0.8995,1.6483,1.2641
"2014-01-17",2014-01-17,121.4,1059.65,3.269,6.0496,32.842,12090,30.156,61.55,104.32,1.3541,0.8781,1.6424,1.2761
"2014-01-24",2014-01-24,121.06,1080.38,3.3325,6.0484,32.903,12180,30.311,62.685,102.31,1.3678,0.8683,1.6482,1.2785
"2014-01-31",2014-01-31,121.36,1080.38,3.3325,6.0484,33.01,12180,30.311,62.6575,102.04,1.3486,0.8756,1.6439,1.2767
"2014-02-07",2014-02-07,121.74,1074.32,3.33,6.0634,32.795,12160,30.303,62.29,102.3,1.3635,0.8959,1.6411,1.2682
"2014-02-14",2014-02-14,121.78,1063.48,3.3068,6.0684,32.795,11825,30.316,61.93,101.8,1.3693,0.9034,1.6747,1.2592
"2014-02-21",2014-02-21,121.69,1072.05,3.295,6.0915,32.545,11743,30.351,62.13,102.51,1.3746,0.8977,1.6616,1.2678
"2014-02-28",2014-02-28,121.45,1067.4,3.277,6.1427,32.625,11609,30.351,61.7575,101.8,1.3802,0.8924,1.6745,1.2678
"2014-03-07",2014-03-07,121.1,1060.75,3.258,6.1285,32.27,11440,30.271,61.0875,103.28,1.3875,0.9068,1.6713,1.2686
"2014-03-14",2014-03-14,121.06,1072.82,3.2795,6.15,32.319,11355,30.354,61.19,101.36,1.3914,0.9028,1.6647,1.2654
"2014-03-21",2014-03-21,121.01,1080.3,3.3085,6.225,32.377,11423,30.627,60.925,102.25,1.3794,0.9081,1.6486,1.2742
"2014-03-28",2014-03-28,121.4,1069.2,3.2736,6.2128,32.507,11360,30.523,59.89,102.83,1.3752,0.9247,1.6638,1.2585
"2014-04-04",2014-04-04,121.78,1053.57,3.2795,6.2123,32.548,11317,30.523,60.085,103.29,1.3705,0.9292,1.6575,1.2588
"2014-04-11",2014-04-11,122.09,1034.88,3.237,6.2106,32.25,11413,30.095,60.1763,101.62,1.3885,0.9397,1.6733,1.2486
"2014-04-18",2014-04-18,122.14,1037.45,3.2405,6.2243,32.19,11413,30.203,60.1763,102.43,1.3813,0.9333,1.6794,1.2527
"2014-04-25",2014-04-25,122.09,1041.5,3.2703,6.2529,32.295,11565,30.296,60.625,102.16,1.3834,0.9281,1.6803,1.2567
"2014-05-02",2014-05-02,122.15,1030.3,3.266,6.2529,32.37,11523,30.18,60.1625,102.2,1.3869,0.9277,1.687,1.2531
"2014-05-09",2014-05-09,122.36,1024.45,3.229,6.2273,32.595,11530,30.145,60.025,101.86,1.3758,0.9362,1.6851,1.2488
"2014-05-16",2014-05-16,122.23,1024.13,3.234,6.2335,32.51,11415,30.166,58.7825,101.5,1.3694,0.936,1.6811,1.2514
"2014-05-23",2014-05-23,122.06,1024.67,3.212,6.2362,32.59,11615,30.144,58.5075,101.97,1.3629,0.9231,1.6832,1.2534
"2014-05-30",2014-05-30,122.05,1020.22,3.213,6.2473,32.84,11675,30.018,59.1025,101.77,1.3635,0.931,1.6755,1.2542
"2014-06-06",2014-06-06,122.19,1020.45,3.2122,6.25,32.573,11835,30.051,59.1825,102.48,1.3643,0.9333,1.6802,1.2519
"2014-06-13",2014-06-13,122.46,1017.85,3.2185,6.2111,32.385,11795,30.021,59.7725,102.04,1.354,0.9402,1.6968,1.2511
"2014-06-20",2014-06-20,122.54,1020.65,3.2235,6.2255,32.458,11972,30.032,60.1875,102.07,1.36,0.9388,1.7013,1.249
"2014-06-27",2014-06-27,122.59,1013.55,3.2132,6.2179,32.474,11995,29.933,60.085,101.42,1.3649,0.9427,1.7035,1.2496
"2014-07-04",2014-07-04,122.44,1008.9,3.186,6.205,32.385,11880,29.905,59.735,102.06,1.3595,0.9365,1.716,1.2461
"2014-07-11",2014-07-11,122.6,1018.85,3.186,6.2037,32.385,11590,29.962,59.935,101.3,1.3608,0.9392,1.7116,1.241
"2014-07-18",2014-07-18,122.91,1029.3,3.183,6.208,32.14,11615,30.008,60.2875,101.34,1.3524,0.939,1.7088,1.2414
"2014-07-25",2014-07-25,122.94,1026.05,3.175,6.1916,31.83,11578,30.003,60.105,101.84,1.343,0.9396,1.6975,1.2421
"2014-08-01",2014-08-01,122.8,1037.05,3.2127,6.1796,32.26,11803,30.032,61.185,102.61,1.3427,0.9312,1.6821,1.2468
"2014-08-08",2014-08-08,122.72,1035.9,3.2075,6.1566,32.14,11775,30.033,61.145,102.04,1.341,0.9275,1.6773,1.2522
"2014-08-15",2014-08-15,122.57,1021.15,3.1545,6.1473,31.845,11675,29.993,61.145,102.36,1.3401,0.9322,1.6693,1.2455
"2014-08-22",2014-08-22,122.63,1017.75,3.161,6.1524,31.94,11679,29.992,60.4725,103.95,1.3242,0.9317,1.6572,1.2491
"2014-08-29",2014-08-29,122.7,1013.95,3.152,6.1437,31.94,11694,29.927,60.4725,104.09,1.3132,0.9339,1.6598,1.2487
"2014-09-05",2014-09-05,122.74,1024.2,3.1825,6.1414,32.08,11755,29.962,60.4063,105.09,1.2951,0.9378,1.6327,1.254
"2014-09-12",2014-09-12,122.61,1035.35,3.1972,6.1351,32.2,11818,30.037,60.66,107.34,1.2963,0.9038,1.6268,1.263
"2014-09-19",2014-09-19,122.88,1044.6,3.234,6.1405,32.195,11968,30.234,60.8275,109.04,1.2829,0.8925,1.6288,1.2672
"2014-09-26",2014-09-26,123.04,1044.3,3.2595,6.1271,32.3,12023,30.292,61.1575,109.29,1.2684,0.8765,1.625,1.2746
"2014-10-03",2014-10-03,123.15,1061.5,3.2585,6.1271,32.51,12175,30.414,61.1575,109.76,1.2516,0.8675,1.5973,1.2822
"2014-10-10",2014-10-10,122.97,1070.45,3.2573,6.1309,32.46,12223,30.414,61.335,107.66,1.2628,0.8686,1.6076,1.2765
"2014-10-17",2014-10-17,122.9,1065.75,3.274,6.1242,32.385,12108,30.401,61.4425,106.88,1.2761,0.8744,1.6093,1.2751
"2014-10-24",2014-10-24,122.8,1057.5,3.279,6.1167,32.42,12066,30.404,61.4425,108.16,1.2671,0.8793,1.609,1.2753
